;age;email;first_name;gender;genre;key;location;password;prefDate;rating;title_type;genre;top5
498;1970-02-04;Lintontje@live.nl;Linton;Male;['PANEL & DISCUSSION'];Lintontje;Zevenaar;WQZ6}BGd;[2016, 2020];['PG', 'G'];['Documentary', 'Movie', 'Panel_Discussion'];['PANEL & DISCUSSION'];"[""Devil's Advocate"", ""Whiteley"", ""Cheri"", ""Prepping Australia"", ""The Record"", ""Ready Together"", ""Australia Talks 2021"", ""Barrenjoey Road"", ""Goldstone"", ""That Christmas""]"
499;2004-08-17;Jacques@outlook.nl;Jacques;Male;['NEWS', 'KIDS', 'SCIENCE'];Jacques;Den haag;3@}ZxYA.;[2017, 2018];['No preference'];['Documentary', 'News'];['NEWS', 'KIDS', 'SCIENCE'];"[""Songs Of Praise: Gospel Singer Of The Year 2021 Final"", ""Catching A Predator"", ""And We Danced"", ""Capturing Cricket: Steve Waugh In India"", ""Insiders: Talking Pictures"", ""The Making Of David Attenborough's Kingdom Of Plants"", ""The Story of Film: An Odyssey"", ""The Drum"", ""Wide Open Spaces"", ""The School That Tried To End Racism""]"
500;1972-11-16;Jamie759@outlook.nl;Jamie;Male;['COMEDY', 'INDIGENOUS'];Jamie759;Eindhoven;ajQA=q6w;[2017, 2018];['No preference'];['News', 'tv', 'Movie'];['COMEDY', 'INDIGENOUS'];"[""Gruen"", ""Wow That's Amazing"", ""Fight For Planet A: Our Climate Challenge (Simplified Chinese Subtitles)"", ""ABC News SA"", ""Mikki vs the World"", ""Get My Job"", ""Infamous"", ""ABC News Regional"", ""Awakenings"", ""Five Easy Pieces""]"
501;1986-03-22;IvanXX@live.nl;Ivan;Male;['EDUCATION', 'FAMILY', 'DOCUMENTARY'];IvanXX;Den Helder;S^tP5R8b;[2017, 2018];['PG', 'MA', 'G'];['Documentary'];['EDUCATION', 'FAMILY', 'DOCUMENTARY'];"[""Julia Zemiro's Home Delivery"", ""Bad Influencer"", ""Australia Remastered: Wild Wars"", ""Re-Frame 2021"", ""Catalyst"", ""Ms Represented with Annabel Crabb"", ""Cracking COVID"", ""Griff's Great Australian Rail Trip"", ""Hello Stranger"", ""Australia's Ocean Odyssey: A Journey Down The East Australian Current""]"
502;1953-08-15;Omarion759@hotmail.nl;Omarion;Male;['REGIONAL AUSTRALIA', 'FAMILY', 'NEWS'];Omarion759;Zaandam;tFe?3@&=;[2019, 2021];['No preference'];['tv'];['REGIONAL AUSTRALIA', 'FAMILY', 'NEWS'];"[""Life Chat With Learn English"", ""The Gods Of Wheat Street"", ""Thomas and Friends: All Engines Go!"", ""Iceland: Living With Volcanoes"", ""Languages Of Our Land"", ""Brassic"", ""Australia: The Wild Top End"", ""Bananas In Pyjamas"", ""Tjitji Lullaby"", ""Go Wild For Maths""]"
503;1978-11-14;Ted123@live.nl;Ted;Male;['INDIGENOUS'];Ted123;Utrecht;G3KCVW)p;[2019, 2021];['G', 'M', 'MA'];['Panel_Discussion', 'tv'];['INDIGENOUS'];"[""Robot Wars: Battle Of The Stars Specials"", ""Mystery Road"", ""F*!#ing Adelaide"", ""Total Control"", ""Silent Witness"", ""Budget 2022: An ABC News Special"", ""Hinterland"", ""Curious George"", ""Total Control (Simplified Chinese Subtitles)"", ""George The Farmer""]"
504;1999-05-18;Randall759@live.nl;Randall;Male;['NEWS'];Randall759;Amsterdam;p+SZ8.aJ;[2016, 2019];['MA', 'G'];['tv', 'Documentary', 'Panel_Discussion'];['NEWS'];"[""Between Two Lines"", ""The Crown and Us: The Story of The Royals in Australia"", ""Vera"", ""Mindful Earth"", ""You Can't Ask That (Simplified Chinese Subtitles)"", ""Newton's Law"", ""Hello Stranger"", ""Small Potatoes!"", ""Citizen Code"", ""Catching A Killer: A Diary From The Grave""]"
505;1968-04-27;Meltje@outlook.com;Mel;Male;['REGIONAL AUSTRALIA', 'FAMILY', 'DRAMA'];Meltje;s-Hertogenbosch;FQD-}x5^;[2016, 2018];['M', 'MA'];['Documentary'];['REGIONAL AUSTRALIA', 'FAMILY', 'DRAMA'];"[""Capturing Cricket: Steve Waugh In India"", ""The Wimbledon Kidnapping"", ""Who Killed Belinda Peisley? Uncovered"", ""Final Rendezvous"", ""Girl Like You"", ""EXPOSED: The Case Of Keli Lane"", ""Secrets of Althorp with Charles Spencer"", ""Songs of Praise: Enduring Hymns"", ""How To Live Younger"", ""Love On The Spectrum""]"
506;1982-12-26;Sidney00@live.nl;Sidney;Male;['LIFESTYLE'];Sidney00;Purmerend;y)hn4VX^;[2020, 2021];['G', 'PG'];['News'];['LIFESTYLE'];"[""7.30 Special: The Shane Warne Interview"", ""Ukrainian President Zelenskyy addresses Australian Parliament"", ""Friday Briefing"", ""First Nation Farmers"", ""Four Corners"", ""7.30 Mark Humphries Satire"", ""Unsung Secrets"", ""7.30: The Interviews"", ""ABC News At Noon"", ""New Normal""]"
507;1962-03-18;Ada00@live.nl;Ada;Male;['NEWS'];Ada00;Purmerend;@XHGjV2];[2017, 2022];['PG', 'M'];['tv', 'Panel_Discussion', 'Documentary'];['NEWS'];"[""Universe With Brian Cox"", ""Glue"", ""The Importance Of Being Miriam"", ""Rewind"", ""The Snail And The Whale"", ""Cyber Dreaming"", ""First Nation Farmers"", ""Whose Line Is It Anyway?"", ""Water Wisdom"", ""Barrie Cassidy's One Plus One""]"
508;1966-03-21;Dakotatje@hotmail.nl;Dakota;Male;['LIFESTYLE', 'COMEDY'];Dakotatje;Katwijk;ecTe.7vD;[2019, 2021];['G'];['Movie'];['LIFESTYLE', 'COMEDY'];"[""I'm Not There"", ""The Big Heat"", ""Not Suitable For Children"", ""Blessed"", ""Charlie's Country"", ""Flying Swords of Dragon Gate"", ""Creation"", ""The Night We Called It A Day"", ""The Death And Life Of Otto Bloom"", ""I, Daniel Blake""]"
509;1980-05-01;Denver123@gmail.com;Denver;Male;['NEWS', 'SCIENCE'];Denver123;Den haag;h{6DkDAA;[2017, 2020];['PG'];['tv', 'News', 'Documentary'];['NEWS', 'SCIENCE'];"[""Dr Kwane: The Street Vet"", ""The Epic Adventures of Morph"", ""Gruen"", ""Stand Up for Mental Health"", ""The Upside"", ""Greta Thunberg: A Year To Change The World"", ""Attenborough And The Empire Of The Ants"", ""Underscore"", ""Australia Day Live 2022"", ""War Stories""]"
510;1981-10-29;Constantine01@outlook.com;Constantine;Male;['EDUCATION', 'SCIENCE', 'KIDS'];Constantine01;Roosendaal;n{_W9q=P;[2016, 2020];['PG'];['News', 'Documentary', 'Movie'];['EDUCATION', 'SCIENCE', 'KIDS'];"[""Insiders: The Interviews"", ""Australia Calling: 80 Years of International Broadcasting"", ""David Attenborough's Rise Of Animals"", ""Stand By Me"", ""Project Nim"", ""Three Kingdoms"", ""Secret Men's Business"", ""The Way We Were"", ""Thunderstruck"", ""Wild Target""]"
511;1984-04-22;Enos@outlook.nl;Enos;Male;['KIDS', 'PANEL & DISCUSSION', 'LIFESTYLE'];Enos;Delft;y])U5[Pn;[2016, 2018];['G'];['Documentary', 'News', 'tv'];['KIDS', 'PANEL & DISCUSSION', 'LIFESTYLE'];"[""Dragons: Defenders Of Berk"", ""I'm A Fish"", ""What's For Dinner? Lunar New Year"", ""Sleeping Beauty"", ""BTN: Antarctica Special"", ""The Pool"", ""Operation Ouch!"", ""Fierce Earth"", ""The Teacher"", ""Odd Squad Healthy Habits""]"
512;2001-10-27;Malachi123@gmail.com;Malachi;Male;['EDUCATION'];Malachi123;Almere;MmH3M>Rb;[2018, 2021];['No preference'];['tv'];['EDUCATION'];"[""The Wonder Of Marsupials"", ""Peg + Cat"", ""Iceland: Living With Volcanoes"", ""Between A Frock And A Hard Place"", ""The War Of The Worlds"", ""Play School: Ready, Set, Big School"", ""Bing"", ""Teenage Boss (Simplified Chinese Subtitles)"", ""Ben And Holly's Little Kingdom"", ""Play School: Hello Again!""]"
513;1975-02-03;RexXX@outlook.nl;Rex;Male;['ARTS & CULTURE', 'REGIONAL AUSTRALIA'];RexXX;Zwolle;sM%B4wCN;[2016, 2020];['MA'];['tv', 'News', 'Panel_Discussion'];['ARTS & CULTURE', 'REGIONAL AUSTRALIA'];"[""Flight To Freedom"", ""Amelia Parker"", ""Gavin And Stacey"", ""What's For Dinner? Lunar New Year"", ""Carbon And Water Cycles In The Rainforest"", ""PJ Masks: The Splat Monster"", ""No Offence"", ""Moon and Me"", ""David Attenborough's Kingdom Of Plants"", ""Hot Deserts: Opportunities and Challenges""]"
514;1992-11-18;Alonzo01@icloud.com;Alonzo;Male;['COMEDY'];Alonzo01;Den Helder;sGkNVB%4;[2019, 2022];['M', 'MA'];['News'];['COMEDY'];"[""Flight To Freedom"", ""Ukrainian President Zelenskyy addresses Australian Parliament"", ""Boyer Lecture 2021: John Bell"", ""The Beautiful Bush"", ""ABC News NSW"", ""What's Your Story?"", ""Women In Politics"", ""Heywire"", ""Q+A Highlights"", ""7.30 Special: The Shane Warne Interview""]"
515;2001-08-13;Ethan759@hotmail.nl;Ethan;Male;['PANEL & DISCUSSION'];Ethan759;Veenendaal;j-3WhU8U;[2016, 2019];['M', 'G'];['News', 'tv'];['PANEL & DISCUSSION'];"[""Poleng"", ""Hannah Gadsby's Nakedy Nudes"", ""The Gruffalo"", ""Teenage Boss"", ""Kangaroo Beach Songs"", ""The Importance Of Being Miriam"", ""Schitt's Creek"", ""Deep Dive Into Australia's Ocean Odyssey"", ""La Paquita"", ""JUNK: Flying Fruit Fly Circus""]"
516;1972-03-22;Walter@outlook.nl;Walter;Male;['REGIONAL AUSTRALIA', 'COMEDY', 'LIFESTYLE'];Walter;Zwijndrecht;YYNqz=S5;[2016, 2021];['PG'];['tv', 'News', 'Movie'];['REGIONAL AUSTRALIA', 'COMEDY', 'LIFESTYLE'];"[""A Stargazer's Guide To The Cosmos (2018)"", ""No Offence"", ""Frayed"", ""Oils On The Water"", ""Sovereignty: 50 Years of the Tent Embassy"", ""Robot Wars: World Series Specials"", ""St. Elmo's Fire"", ""Poetry: Between The Lines"", ""Starstruck"", ""Dead Pixels""]"
517;1977-09-08;Lamartjuuh@hotmail.nl;Lamar;Male;['ARTS & CULTURE', 'DOCUMENTARY', 'EDUCATION'];Lamartjuuh;Emmen;d8/AXLda;[2017, 2020];['MA', 'M'];['News', 'tv'];['ARTS & CULTURE', 'DOCUMENTARY', 'EDUCATION'];"[""No Offence"", ""Operation Buffalo"", ""Songs Of Praise: Richard III"", ""So You Want To Be A Designer?"", ""Meet The Mavericks"", ""Melbourne Comedy Festival"", ""Thomas And Friends"", ""The Wacky Word Show"", ""Same But Different"", ""David Attenborough's Natural History Museum Alive""]"
518;1956-02-22;Fred@outlook.com;Fred;Male;['SCIENCE', 'INDIGENOUS', 'DOCUMENTARY'];Fred;Lelystad;qeQGR6[v;[2016, 2017];['MA', 'M', 'PG'];['Panel_Discussion', 'Documentary'];['SCIENCE', 'INDIGENOUS', 'DOCUMENTARY'];"[""Fighting Spirit: Wheeling Diggers' Invictus Games Dream"", ""The Art of Remembrance"", ""Road To Now"", ""Shane Warne: In Conversation with Tracey Holmes"", ""Further Back In Time For Dinner"", ""Australia Remastered: Forces of Nature"", ""Muster Dogs"", ""Chopsticks Or Fork?"", ""The House With Annabel Crabb"", ""Griff's Great Australian Rail Trip""]"
519;1988-12-30;Clovis00@hotmail.nl;Clovis;Male;['LIFESTYLE', 'REGIONAL AUSTRALIA', 'FAMILY'];Clovis00;Kerkrade;X4T9Q$sp;[2017, 2020];['M', 'MA', 'PG'];['Documentary', 'Panel_Discussion', 'News'];['LIFESTYLE', 'REGIONAL AUSTRALIA', 'FAMILY'];"[""New Dads"", ""A Dog's World With Tony Armstrong"", ""The Ticket"", ""Chopsticks Or Fork?"", ""The Bright Side"", ""Australia Talks 2021"", ""David Attenborough's Tasmania"", ""The Princes And The Press"", ""Tick F***ing Tock"", ""The House With Annabel Crabb""]"
520;1964-03-18;Salvatore01@hotmail.com;Salvatore;Male;['COMEDY', 'EDUCATION'];Salvatore01;Eindhoven;5g/fzS!D;[2016, 2021];['MA'];['Documentary', 'Panel_Discussion', 'tv'];['COMEDY', 'EDUCATION'];"[""Get Grubby TV"", ""Thomas and Friends: All Engines Go!"", ""What Was It Like?"", ""Mother And Son"", ""Chemistry: Challenges And Solutions"", ""Shane Warne: In Conversation with Tracey Holmes"", ""What Makes Me Me?"", ""The Chemical World"", ""Manou The Swift"", ""Dawn French Live: 30 Million Minutes""]"
521;2000-02-01;Murphytje@gmail.com;Murphy;Male;['REGIONAL AUSTRALIA', 'DOCUMENTARY', 'PANEL & DISCUSSION'];Murphytje;Lelystad;78){Wb)%;[2017, 2020];['G', 'M'];['News', 'Documentary'];['REGIONAL AUSTRALIA', 'DOCUMENTARY', 'PANEL & DISCUSSION'];"[""Beyond The Towers"", ""Australia Remastered: Wild Wars"", ""The Art Of Australia"", ""Man Up"", ""ABC News QLD"", ""Kevin McCloud's Grand Tour"", ""The Greek Islands With Julia Bradbury"", ""Flight To Freedom"", ""David Attenborough's Micro Monsters"", ""Miriam Margolyes Almost Australian""]"
522;2001-08-11;Perry00@icloud.com;Perry;Male;['DOCUMENTARY', 'DRAMA'];Perry00;Rheden;5d&AnePj;[2019, 2021];['MA'];['News'];['DOCUMENTARY', 'DRAMA'];"[""Vanished Girl: The Disappearance Of Eve Askew"", ""ABC News VIC"", ""ABC News At Noon Weekend"", ""7.30"", ""ABC News SA"", ""ABC News Regional"", ""ABC Late News"", ""Australia Calling: 80 Years of International Broadcasting"", ""Boyer Lecture 2019: Rachel Perkins"", ""Australian Story""]"
523;1989-11-30;Salvatore00@icloud.com;Salvatore;Male;['DRAMA', 'FAMILY', 'KIDS'];Salvatore00;Breda;_su-U)T8;[2017, 2022];['MA', 'G'];['News', 'Movie'];['DRAMA', 'FAMILY', 'KIDS'];"[""Adaptation"", ""Stand By Me"", ""Sherpa"", ""Boyer Lecture: Andrew Forrest"", ""ABC News Mornings"", ""9/11 Stories"", ""The Night We Called It A Day"", ""Wild Target"", ""Sovereignty: 50 Years of the Tent Embassy"", ""Eagle Vs. Shark""]"
524;1986-01-14;Alfonso123@icloud.com;Alfonso;Male;['INDIGENOUS', 'DOCUMENTARY', 'SCIENCE'];Alfonso123;Ede;3@}ZxYA.;[2016, 2017];['No preference'];['News'];['INDIGENOUS', 'DOCUMENTARY', 'SCIENCE'];"[""Vanished Girl: The Disappearance Of Eve Askew"", ""Sovereignty: 50 Years of the Tent Embassy"", ""Songlines: Solutions to Climate"", ""7.30: The Interviews"", ""ABC Late News Weekend"", ""7.30 Mark Humphries Satire"", ""When War Came To Australia"", ""ABC News Stories"", ""January 26"", ""ABC News At Noon Weekend""]"
525;1984-07-31;Aubrey@icloud.com;Aubrey;Male;['KIDS'];Aubrey;Veenendaal;W[3bJ6vj;[2020, 2022];['No preference'];['Panel_Discussion'];['KIDS'];"[""Insiders: Talking Pictures"", ""Adam Hills: The Last Leg"", ""Insiders: The Interviews"", ""Spicks And Specks"", ""Friday Briefing"", ""Australia Talks 2019"", ""Insiders"", ""Boyer Lecture 2019: Rachel Perkins"", ""Barrie Cassidy's One Plus One"", ""Tomorrow Tonight""]"
526;1970-02-06;Mathewtjuuh@icloud.com;Mathew;Male;['COMEDY'];Mathewtjuuh;IJmuiden;y])U5[Pn;[2016, 2021];['MA'];['Documentary', 'Movie', 'tv'];['COMEDY'];"[""Help! My Kid Is A Gamer!"", ""Floogals"", ""Koumi's Animated Picture Book"", ""The Yearly With Charlie Pickering 2021"", ""Play School: Wash Your Hands"", ""Tish Tash"", ""Nella the Princess Knight"", ""Dr Kwane: The Street Vet"", ""Australia Remastered: Forces of Nature"", ""Water Wisdom""]"
527;1981-03-19;Earl00@icloud.com;Earl;Male;['SCIENCE', 'DRAMA'];Earl00;Arnhem;4htXT]uN;[2020, 2022];['M'];['Movie', 'Documentary'];['SCIENCE', 'DRAMA'];"[""Strong Women"", ""Cliffy"", ""Miriam Margolyes Almost Australian"", ""Scottish Vets Down Under"", ""Bangarra's World"", ""California Suite"", ""On The Waterfront"", ""Anh's Brush With Fame"", ""Creation"", ""Tick F***ing Tock""]"
528;1968-05-29;Harvey01@icloud.com;Harvey;Male;['INDIGENOUS', 'LIFESTYLE'];Harvey01;Alphen aan den Rijn;2W$[rE9m;[2016, 2021];['G', 'MA'];['Documentary', 'tv'];['INDIGENOUS', 'LIFESTYLE'];"[""Melbourne Comedy Festival"", ""Chemistry: Challenges And Solutions"", ""Nowhere Boys: The Book of Shadows"", ""First Nation Farmers"", ""That Christmas"", ""Ballet Now"", ""Kangaroo Beach Summer Special"", ""Father Brown"", ""Uncle Vanya"", ""Water Wisdom""]"
529;1984-04-12;MathewXX@hotmail.com;Mathew;Male;['PANEL & DISCUSSION'];MathewXX;Delft;_9FYN-gk;[2018, 2021];['G', 'MA'];['Movie', 'Panel_Discussion'];['PANEL & DISCUSSION'];"[""Suburban Mayhem"", ""Mabo"", ""Adam Hills: The Last Leg"", ""Australia Talks 2021"", ""SA Votes 2022"", ""Would I Lie To You?"", ""The Way We Were"", ""The Mule"", ""A Raisin In The Sun"", ""La Bamba""]"
530;1995-02-08;Merrill759@hotmail.nl;Merrill;Male;['FAMILY'];Merrill759;Haarlem;sM%B4wCN;[2021, 2022];['MA', 'M'];['Movie'];['FAMILY'];"[""Guess Who's Coming To Dinner"", ""Three Kingdoms"", ""Bob & Carol & Ted & Alice"", ""The Last Station"", ""Whiteley"", ""30 Days Of Night"", ""We Don't Live Here Anymore"", ""Yves Saint Laurent"", ""Hunger"", ""Like Minds""]"
531;1991-10-10;Mahlon01@outlook.com;Mahlon;Male;['EDUCATION', 'COMEDY', 'SCIENCE'];Mahlon01;Roosendaal;k[5Q/8f?;[2018, 2019];['G'];['News', 'Movie', 'tv'];['EDUCATION', 'COMEDY', 'SCIENCE'];"[""Penn And Teller: Fool Us"", ""Jaimen Hudson: From Sky To Sea"", ""Team Rescue"", ""The Wiggles: The Handwashing Song"", ""Mindful Earth"", ""Bug Technology"", ""The Young Offenders"", ""Concert For Ukraine"", ""La Bamba"", ""Coastal Processes And Land Forms""]"
532;1992-07-09;ChaunceyXX@outlook.nl;Chauncey;Male;['INDIGENOUS'];ChaunceyXX;Arnhem;.%gA3Cu+;[2019, 2020];['No preference'];['tv', 'Panel_Discussion', 'Documentary'];['INDIGENOUS'];"[""Adam Hills: The Last Leg"", ""So You Want To Be A Designer?"", ""My Five Cents"", ""Spirited"", ""199 Little Heroes"", ""Ready Together"", ""Patchwork Pals"", ""David Attenborough's Kingdom Of Plants"", ""Nolan"", ""Pulse""]"
533;1956-06-07;BarryXX@icloud.com;Barry;Male;['DRAMA', 'SCIENCE'];BarryXX;Ridderkerk;bS9/bH-u;[2019, 2022];['MA', 'PG'];['tv'];['DRAMA', 'SCIENCE'];"[""Good Game Spawn Point"", ""Remy & Boo"", ""Lah-Lah's Adventures"", ""Hey Duggee"", ""What Is Music?"", ""Jack Irish"", ""Play School Art Crew"", ""Manolo: The Boy Who Made Shoes For Lizards"", ""Dangerous Remedy"", ""Veneno""]"
534;1981-10-31;Laurence00@live.nl;Laurence;Male;['LIFESTYLE', 'ARTS & CULTURE'];Laurence00;IJmuiden;{}}m8]Eu;[2018, 2021];['MA', 'G', 'M'];['Movie'];['LIFESTYLE', 'ARTS & CULTURE'];"[""Not Suitable For Children"", ""Infamous"", ""Pecking Order"", ""Human Touch"", ""The Broken Shore"", ""The Last Station"", ""The Well"", ""Trust The Man"", ""Angel"", ""Wild Target""]"
535;2000-02-22;Leamon@hotmail.com;Leamon;Male;['COMEDY', 'FAMILY', 'LIFESTYLE'];Leamon;Den haag;bW$53GVc;[2016, 2018];['MA', 'G', 'PG'];['Panel_Discussion'];['COMEDY', 'FAMILY', 'LIFESTYLE'];"[""Q+A Highlights"", ""Rosie Batty's One Plus One"", ""Mock The Week"", ""Whovians"", ""Insiders"", ""Back To Earth: Stargazing Live"", ""Q+A"", ""Adam Hills: The Last Leg"", ""One Plus One"", ""Boyer Lecture 2019: Rachel Perkins""]"
536;1971-02-12;Octavio01@outlook.nl;Octavio;Male;['SCIENCE', 'FAMILY', 'PANEL & DISCUSSION'];Octavio01;Kampen;FQD-}x5^;[2019, 2021];['PG'];['tv', 'News', 'Documentary'];['SCIENCE', 'FAMILY', 'PANEL & DISCUSSION'];"[""Julia Zemiro's Home Delivery"", ""Griff's Great Australian Rail Trip"", ""Lah-Lah's Stripy Sock Club"", ""Archer"", ""David Attenborough's Rise Of Animals"", ""Ask The Doctor"", ""Floogals"", ""The Legend Of The Five"", ""Play School Show Time"", ""ABC SingSong""]"
537;1996-01-21;Fredrick@hotmail.com;Fredrick;Male;['INDIGENOUS', 'REGIONAL AUSTRALIA'];Fredrick;Veenendaal;ecTe.7vD;[2016, 2019];['No preference'];['tv', 'Movie'];['INDIGENOUS', 'REGIONAL AUSTRALIA'];"[""F*!#ing Adelaide"", ""Further Back In Time For Dinner: Daily Life In The Past"", ""Unforgotten"", ""All Creatures Great And Small: Christmas Special"", ""Infinitely Polar Bear"", ""Would I Lie To You?"", ""Big Words Small Stories"", ""Kung Fu Panda: Legends Of Awesomeness"", ""Yves Saint Laurent"", ""ABC Education Good Mornings""]"
538;1984-01-28;Curtis123@outlook.com;Curtis;Male;['SCIENCE'];Curtis123;Deventer;6Btt$-/V;[2021, 2022];['PG'];['News', 'tv'];['SCIENCE'];"[""Lah-Lah's Adventures"", ""Back In Time For Dinner"", ""House Of Sound"", ""Further Back In Time For Dinner: Daily Life In The Past"", ""Bistro Escargot"", ""Carbon Cycles And Climate Change In The Tundra"", ""National Treasure"", ""Superworm"", ""Play School: Stop, Look, Listen"", ""The Wonder Of Marsupials""]"
539;1970-06-19;Conrad759@outlook.com;Conrad;Male;['INDIGENOUS'];Conrad759;Rotterdam;3>Xbcncq;[2020, 2021];['No preference'];['Documentary', 'Movie'];['INDIGENOUS'];"[""Mr Deeds Goes To Town"", ""Kevin McCloud's Grand Tour"", ""Girl Like You"", ""David Attenborough's Micro Monsters"", ""The Greek Islands With Julia Bradbury"", ""Making Muriel"", ""Once"", ""Griff's Great Australian Rail Trip"", ""Buried"", ""Desert Metal Dreaming""]"
540;2001-03-12;Randolphtjuuh@gmail.com;Randolph;Male;['FAMILY', 'DOCUMENTARY'];Randolphtjuuh;Delft;f8)GvqhE;[2021, 2022];['MA', 'PG', 'G'];['Documentary', 'Panel_Discussion', 'News'];['FAMILY', 'DOCUMENTARY'];"[""Chopsticks Or Fork?"", ""Lake Eyre"", ""Lockdown Stories"", ""Miriam & Alan: Lost In Scotland"", ""The Art of Remembrance"", ""Kevin McCloud's Grand Tour"", ""Griff's Great Kiwi Road Trip"", ""Cyber Dreaming"", ""ABC News ACT"", ""Insiders: From The Couch""]"
541;1994-01-04;Ernie01@gmail.com;Ernie;Male;['COMEDY', 'PANEL & DISCUSSION'];Ernie01;Haarlem;h{6DkDAA;[2019, 2022];['G', 'M'];['News', 'Movie'];['COMEDY', 'PANEL & DISCUSSION'];"[""ABC News ACT"", ""The Mule"", ""Heywire"", ""January 26"", ""Three Kingdoms"", ""Creation"", ""Ukrainian President Zelenskyy addresses Australian Parliament"", ""ABC News Stories"", ""Women In Politics"", ""The World""]"
542;1985-11-03;Arlistje@live.nl;Arlis;Male;['INDIGENOUS'];Arlistje;Delft;aSEb>3TS;[2018, 2021];['PG'];['tv', 'Panel_Discussion'];['INDIGENOUS'];"[""Accused"", ""Between Two Lines"", ""Thomas And Friends: Big World! Big Adventures! The Movie"", ""Book Hungry Bears (Mandarin)"", ""Upper Middle Bogan"", ""The Warriors"", ""Ecomaths"", ""Fight For Planet A: Our Climate Challenge"", ""Content"", ""Dyad 1929""]"
543;1974-11-07;Tom00@live.nl;Tom;Male;['LIFESTYLE'];Tom00;Utrecht;(_KB7s]C;[2017, 2022];['No preference'];['Movie', 'News', 'tv'];['LIFESTYLE'];"[""Sea Lions: Life By A Whisker"", ""Awakenings"", ""Land Girls"", ""Innocent"", ""The Trial Of Christine Keeler"", ""My Life"", ""The War Of The Worlds"", ""Brave Bunnies"", ""Doctor Who: Eve of the Daleks"", ""La Sylphide""]"
544;1995-09-10;Randalx@hotmail.nl;Randal;Male;['INDIGENOUS', 'ARTS & CULTURE'];Randalx;Houten;X4T9Q$sp;[2016, 2020];['M'];['News', 'Panel_Discussion'];['INDIGENOUS', 'ARTS & CULTURE'];"[""The World"", ""Unsung Secrets"", ""7.30"", ""Barrie Cassidy's One Plus One"", ""New Normal"", ""First Nation Farmers"", ""Four Corners Classics"", ""Insiders: Talking Pictures"", ""The World This Week"", ""Aftermath""]"
545;1991-02-09;DominickXX@icloud.com;Dominick;Male;['PANEL & DISCUSSION', 'SCIENCE', 'EDUCATION'];DominickXX;Bergen op Zoom;*8PWh7?v;[2019, 2020];['No preference'];['tv', 'Panel_Discussion', 'Documentary'];['PANEL & DISCUSSION', 'SCIENCE', 'EDUCATION'];"[""Jack Irish"", ""Tick F***ing Tock"", ""Joanna Lumley And The Human Swan"", ""Traces"", ""PJ Masks"", ""Ready, Steady, Wiggle!"", ""Manhunt"", ""The Crown and Us: The Story of The Royals in Australia"", ""Top Jobs For Dogs"", ""The Upside""]"
